RoadId,RoadKind,RoadDirection,RoadForm,LaneCount,Width,SpeedLimitMin,SpeedLimitMax,RoadStatus,NextIds,PrevIds,lane_roadid,lane_lanenum,lane_laneid,lane_nexts(roadId:laneNum),lane_pres(roadId:laneNum),lane_CategoryVehicle,lane_CategorySpecial,lane_CategoryLocation,lane_Transition,lane_isVirtual,LaneConnects(LaneId:RoadId:PassRoadIds:ArrowInfo:LaneInfo:BusLane:LaneNum:LaneLeft:LaneRight)
107726338,5,2,0,4,13.68,0,60,1,107726337/,107724664/107726216/107726219/107726226/,107726338,1,19167564,(107726337:72),(107726226:213)(107726219:243)(107726216:0)(107726216:1),0,0,0,1,0,(1235646:1345256:123566/12451461/:3:8:4:5:6:7)(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726338,5,2,0,4,13.68,0,60,1,107726337/,107724664/107726216/107726219/107726226/,107726338,2,19167563,(107726337:71),(107726226:216)(107726219:244),0,0,0,1,0,(1235646:1345256:123566/12451461/:3:8:4:5:6:7)(1235646:1345256:123566/12451461/:3:8:4:5:6:7)
107726338,5,2,0,4,13.68,0,60,1,107726337/,107724664/107726216/107726219/107726226/,107726338,3,19167565,(107726337:73),(107726226:215)(107724664:254),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726338,5,2,0,4,13.68,0,60,1,107726337/,107724664/107726216/107726219/107726226/,107726338,4,19167566,(107726337:74),(107726226:214)(107724664:253),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726337,5,2,0,4,13.675,0,60,1,107726336/,107726338/,107726337,1,19167560,(107726336:68),(107726338:76),16,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726337,5,2,0,4,13.675,0,60,1,107726336/,107726338/,107726337,2,19167559,(107726336:67),(107726338:75),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726337,5,2,0,4,13.675,0,60,1,107726336/,107726338/,107726337,3,19167561,(107726336:69),(107726338:77),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726337,5,2,0,4,13.675,0,60,1,107726336/,107726338/,107726337,4,19167562,(107726336:70),(107726338:78),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726336,5,2,0,4,13.685,0,60,1,107726335/,107726337/,107726336,1,19167556,(107726335:66),(107726337:72),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726336,5,2,0,4,13.685,0,60,1,107726335/,107726337/,107726336,2,19167555,(107726335:63),(107726337:71),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726336,5,2,0,4,13.685,0,60,1,107726335/,107726337/,107726336,3,19167557,(107726335:64),(107726337:73),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726336,5,2,0,4,13.685,0,60,1,107726335/,107726337/,107726336,4,19167558,(107726335:65),(107726337:74),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726276,5,2,6,1,3.875,0,40,1,107724659/,107726335/,107726276,1,19167730,(107724659:142),(107726335:66),0,0,0,1,1,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726335,5,2,0,4,13.69,0,60,1,107726232/107726276/,107726336/,107726335,1,19167554,(107726276:242),(107726336:68),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726335,5,2,0,4,13.69,0,60,1,107726232/107726276/,107726336/,107726335,2,19167551,(107726232:237)(107726232:238),(107726336:67),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726335,5,2,0,4,13.69,0,60,1,107726232/107726276/,107726336/,107726335,3,19167552,(107726232:236),(107726336:69),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726335,5,2,0,4,13.69,0,60,1,107726232/107726276/,107726336/,107726335,4,19167553,(107726232:175),(107726336:70),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726232,5,2,6,4,14.44,0,60,1,107726353/,107726335/,107726232,1,19167726,(107726353:85),(107726335:63),0,0,0,1,1,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726232,5,2,6,4,14.44,0,60,1,107726353/,107726335/,107726232,2,19167725,(107726353:86),(107726335:63),0,0,0,1,1,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726232,5,2,6,4,14.44,0,60,1,107726353/,107726335/,107726232,3,19167724,(107726353:87),(107726335:64),0,0,0,1,1,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726232,5,2,6,4,14.44,0,60,1,107726353/,107726335/,107726232,4,19167663,(107726353:84)(107726353:239),(107726335:65),0,0,0,1,1,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107724658,6,2,0,2,7.25,0,40,1,107724666/,,107724658,1,19166352,(107724666:148),,128,0,0,1,1,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107724658,6,2,0,2,7.25,0,40,1,107724666/,,107724658,2,19166349,(107724666:147),,0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107724666,6,2,0,2,8.295,0,40,1,107726231/,107724658/,107724666,1,19166356,,(107724658:144),128,0,0,1,1,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107724666,6,2,0,2,8.295,0,40,1,107726231/,107724658/,107724666,2,19166355,(107726231:240)(107726231:241),(107724658:141),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726231,5,2,6,2,7.66,0,40,1,107726353/,107724666/,107726231,1,19167728,(107726353:85),(107724666:147),0,0,0,1,1,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726231,5,2,6,2,7.66,0,40,1,107726353/,107724666/,107726231,2,19167729,(107726353:86),(107724666:147),0,0,0,1,1,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726353,5,2,0,5,18.74,0,60,1,107726351/,107726231/107726232/,107726353,1,19167573,(107726351:232),(107726232:238)(107726231:240),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726353,5,2,0,5,18.74,0,60,1,107726351/,107726231/107726232/,107726353,2,19167574,(107726351:231),(107726232:237)(107726231:241),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726353,5,2,0,5,18.74,0,60,1,107726351/,107726231/107726232/,107726353,3,19167575,(107726351:229),(107726232:236),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726353,5,2,0,5,18.74,0,60,1,107726351/,107726231/107726232/,107726353,4,19167727,(107726351:228),(107726232:175),0,0,0,1,1,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726353,5,2,0,5,18.74,0,60,1,107726351/,107726231/107726232/,107726353,5,19167572,(107726351:230),(107726232:175),0,0,0,1,1,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726351,5,2,0,5,17.215,0,60,1,107726339/,107726353/,107726351,1,19167720,(107726339:83),(107726353:85),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726351,5,2,0,5,17.215,0,60,1,107726339/,107726353/,107726351,2,19167719,(107726339:82),(107726353:86),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726351,5,2,0,5,17.215,0,60,1,107726339/,107726353/,107726351,3,19167717,(107726339:81),(107726353:87),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726351,5,2,0,5,17.215,0,60,1,107726339/,107726353/,107726351,4,19167716,(107726339:80),(107726353:239),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726351,5,2,0,5,17.215,0,60,1,107726339/,107726353/,107726351,5,19167718,(107726339:79),(107726353:84),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726269,5,2,6,1,3.395,0,30,1,107726248/107726251/,107726339/,107726269,1,19167523,(107726251:226)(107726251:227)(107726248:235),(107726339:79),0,4,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726256,5,2,6,2,6.51,0,30,1,107726323/,107726339/,107726256,1,19167650,(107726323:11),(107726339:83),0,0,0,1,1,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726256,5,2,6,2,6.51,0,30,1,107726323/,107726339/,107726256,2,19167651,(107726323:10),(107726339:83),0,0,0,1,1,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726339,5,2,0,5,17.18,0,60,1,107726256/107726259/107726269/,107726351/,107726339,1,19167571,(107726256:162)(107726256:163),(107726351:232),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726339,5,2,0,5,17.18,0,60,1,107726256/107726259/107726269/,107726351/,107726339,2,19167570,(107726259:166),(107726351:231),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726339,5,2,0,5,17.18,0,60,1,107726256/107726259/107726269/,107726351/,107726339,3,19167569,(107726259:165),(107726351:229),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
107726339,5,2,0,5,17.18,0,60,1,107726256/107726259/107726269/,107726351/,107726339,4,19167568,(107726259:164)(107726259:167),(107726351:228),0,0,0,1,0,(1235646:1345256:123566/12451461/123451346/:3:8:4:5:6:7)
